Title,Director,MetaScore,Duration (minutes),IMDb Rating,Certificates,Star Cast,Genre,Year,Genre Value
King of Kings,Nicholas Ray,0.6179775280898877,0.45018450184501835,0.5535714285714286,PG-13,Jeffrey HunterSiobhan McKennaHurd Hatfield,Biography,0.4074074074074048,0.2941176470588235
Sly,Thom Zimny,0.5730337078651685,0.18081180811808115,0.5535714285714286,R,Sylvester StalloneFrank StalloneJohn Herzfeld,Documentary,0.981481481481481,0.5882352941176471
One Night with the King,Michael O. Sajbel,0.3033707865168539,0.2841328413284133,0.375,PG,Tiffany DupontLuke GossJohn Noble,Biography,0.8240740740740726,0.2941176470588235
The United States vs. Billie Holiday,Lee Daniels,0.4606741573033708,0.2952029520295203,0.4285714285714286,R,Andra DayTrevante RhodesGarrett Hedlund,Biography,0.9629629629629619,0.2941176470588235
American Symphony,Matthew Heineman,0.7303370786516854,0.21402214022140217,0.5178571428571428,PG-13,Jon BatisteLindsey ByrnesJonathan Dinklage,Documentary,0.981481481481481,0.5882352941176471
Eiffel,Martin Bourboulon,0.4606741573033708,0.2287822878228782,0.4107142857142858,R,Caroline BongrandThomas BidegainNatalie Carter,Biography,0.9629629629629619,0.2941176470588235
Cross Creek,Martin Ritt,0.6179775280898877,0.29889298892988925,0.5357142857142858,PG,Mary SteenburgenRip TornPeter Coyote,Biography,0.6111111111111107,0.2941176470588235
Moonage Daydream,Brett Morgen,0.8089887640449438,0.3284132841328413,0.6607142857142858,PG-13,David BowieTrevor BolderKen Fordham,Documentary,0.9722222222222214,0.5882352941176471
Little Ashes,Paul Morrison,0.3370786516853933,0.24354243542435425,0.4464285714285716,R,Robert PattinsonJavier BeltránMatthew McNulty,Biography,0.8425925925925917,0.2941176470588235
Red Joan,Trevor Nunn,0.3820224719101124,0.2029520295202952,0.4464285714285716,R,Judi DenchSophie CooksonStephen Campbell Moore,Biography,0.9351851851851833,0.2941176470588235
Churchill,Jonathan Teplitzky,0.3707865168539326,0.21771217712177118,0.375,PG,Brian CoxMiranda RichardsonJohn Slattery,Biography,0.9259259259259238,0.2941176470588235
Everybody's Talking About Jamie,Jonathan Butterell,0.5730337078651685,0.25461254612546125,0.4821428571428572,PG-13,Tom MacRaeJonathan ButterellDan Gillespie Sells,Biography,0.9629629629629619,0.2941176470588235
Where the Buffalo Roam,Art Linson,0.6179775280898877,0.19557195571955718,0.4642857142857144,R,Peter BoyleBill MurrayBruno Kirby,Biography,0.5833333333333321,0.2941176470588235
Fur: An Imaginary Portrait of Diane Arbus,Steven Shainberg,0.4382022471910113,0.28044280442804426,0.4285714285714286,R,Nicole KidmanRobert Downey Jr.Ty Burrell,Biography,0.8240740740740726,0.2941176470588235
Goya's Ghosts,Milos Forman,0.4606741573033708,0.24723247232472326,0.5357142857142858,R,Javier BardemNatalie PortmanStellan Skarsgård,Biography,0.8240740740740726,0.2941176470588235
Benediction,Terence Davies,0.7865168539325843,0.33579335793357934,0.4821428571428572,PG-13,Jack LowdenThom AshleyOrlando Jopling,Biography,0.9629629629629619,0.2941176470588235
The Traitor,Marco Bellocchio,0.5955056179775281,0.3948339483394834,0.5714285714285714,R,Marco BellocchioValia SantellaLudovica Rampoldi,Biography,0.9444444444444429,0.2941176470588235
Cassandro,Roger Ross Williams,0.7303370786516854,0.2250922509225092,0.4642857142857144,R,Gael García BernalRoberta ColindrezPerla De La Rosa,Biography,0.981481481481481,0.2941176470588235
The End of the Tour,James Ponsoldt,0.7977528089887641,0.2214022140221402,0.5892857142857144,R,Jason SegelJesse EisenbergAnna Chlumsky,Biography,0.9074074074074048,0.2941176470588235
Restrepo,Tim Hetherington,0.8314606741573034,0.17343173431734318,0.6250000000000002,R,The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat TeamJuan 'Doc RestrepoDan Kearney,Documentary,0.8611111111111107,0.5882352941176471
The Krays,Peter Medak,0.6629213483146067,0.27306273062730624,0.4821428571428572,R,Gary KempMartin KempBillie Whitelaw,Biography,0.6759259259259238,0.2941176470588235
Becket,Peter Glenville,0.6404494382022472,0.3763837638376383,0.6964285714285714,PG-13,Richard BurtonPeter O'TooleJohn Gielgud,Biography,0.43518518518518334,0.2941176470588235
The Express,Gary Fleder,0.5280898876404495,0.30996309963099633,0.5892857142857144,PG,Rob BrownDennis QuaidClancy Brown,Biography,0.8425925925925917,0.2941176470588235
Flee,Jonas Poher Rasmussen,0.8988764044943821,0.15867158671586715,0.7142857142857144,PG-13,Daniel KarimyarFardin MijdzadehMilad Eskandari,Documentary,0.9629629629629619,0.5882352941176471
Trial by Fire,Edward Zwick,0.449438202247191,0.29889298892988925,0.5714285714285714,R,Jack O'ConnellLaura DernEmily Meade,Biography,0.9351851851851833,0.2941176470588235
LBJ,Rob Reiner,0.4831460674157303,0.19188191881918817,0.4642857142857144,R,Woody HarrelsonMichael Stahl-DavidRichard Jenkins,Biography,0.9166666666666643,0.2941176470588235
55 Steps,Bille August,0.348314606741573,0.25461254612546125,0.5357142857142858,PG-13,Hilary SwankHelena Bonham CarterJohan Heldenbergh,Biography,0.9259259259259238,0.2941176470588235
The Falcon and the Snowman,John Schlesinger,0.6404494382022472,0.3136531365313653,0.5178571428571428,R,Timothy HuttonSean PennPat Hingle,Biography,0.6296296296296298,0.2941176470588235
Mrs. Brown,John Madden,0.6741573033707865,0.2029520295202952,0.5892857142857144,PG,Judi DenchBilly ConnollyGeoffrey Palmer,Biography,0.7407407407407405,0.2941176470588235
Rise,Akin Omotoso,0.7078651685393259,0.24723247232472326,0.5535714285714286,PG,Dayo OkeniyiYetide BadakiUche Agada,Biography,0.9722222222222214,0.2941176470588235
Shock and Awe,Rob Reiner,0.4044943820224719,0.16236162361623616,0.4464285714285716,R,Woody HarrelsonJames MarsdenRob Reiner,Biography,0.9259259259259238,0.2941176470588235
The Glenn Miller Story,Anthony Mann,0.6179775280898877,0.25461254612546125,0.6071428571428572,Approved,James StewartJune AllysonHarry Morgan,Biography,0.34259259259259167,0.2941176470588235
Pele: Birth of a Legend,Jeff Zimbalist,0.3146067415730337,0.2250922509225092,0.5714285714285714,PG,Vincent D'OnofrioRodrigo SantoroDiego Boneta,Biography,0.9166666666666643,0.2941176470588235
Henry VIII and His Six Wives,Waris Hussein,0.6179775280898877,0.29151291512915123,0.5178571428571428,PG,Keith MichellDonald PleasenceCharlotte Rampling,Biography,0.5092592592592595,0.2941176470588235
Kundun,Martin Scorsese,0.7078651685393259,0.32472324723247226,0.5535714285714286,PG-13,Tenzin Thuthob TsarongGyurme TethongTulku Jamyang Kunga Tenzin,Biography,0.7407407407407405,0.2941176470588235
Fire of Love,Sara Dosa,0.8202247191011236,0.19188191881918817,0.6607142857142858,PG,Sara DosaErin CasperJocelyne Chaput,Documentary,0.9722222222222214,0.5882352941176471
Before Night Falls,Julian Schnabel,0.8314606741573034,0.3210332103321033,0.5714285714285714,R,Cunningham O'KeefeLázaro Gómez CarrilesJulian Schnabel,Biography,0.768518518518519,0.2941176470588235
Stan & Ollie,Jon S. Baird,0.7191011235955056,0.19188191881918817,0.5892857142857144,PG,Steve CooganJohn C. ReillyShirley Henderson,Biography,0.9351851851851833,0.2941176470588235
Factory Girl,George Hickenlooper,0.3820224719101124,0.16236162361623616,0.4285714285714286,R,Captain MauznerSimon MonjackAaron Richard Golub,Biography,0.8240740740740726,0.2941176470588235
Gods and Monsters,Bill Condon,0.7078651685393259,0.21771217712177118,0.6071428571428572,R,Ian McKellenBrendan FraserLynn Redgrave,Biography,0.75,0.2941176470588235
Iris,Richard Eyre,0.7303370786516854,0.16605166051660517,0.5535714285714286,R,Judi DenchJim BroadbentKate Winslet,Biography,0.777777777777775,0.2941176470588235
Party Monster,Fenton Bailey,0.2808988764044944,0.19188191881918817,0.4107142857142858,R,Macaulay CulkinWilson CruzSeth Green,Biography,0.7962962962962941,0.2941176470588235
The Buddy Holly Story,Steve Rash,0.7528089887640449,0.2509225092250922,0.5892857142857144,PG,Gary BuseyDon StroudCharles Martin Smith,Biography,0.5648148148148131,0.2941176470588235
Spare Parts,Sean McNamara,0.4382022471910113,0.2509225092250922,0.5892857142857144,PG-13,George LopezJamie Lee CurtisCarlos PenaVega,Biography,0.9074074074074048,0.2941176470588235
The Program,Stephen Frears,0.4719101123595506,0.19557195571955718,0.4642857142857144,R,Ben FosterChris O'DowdGuillaume Canet,Biography,0.9074074074074048,0.2941176470588235
Loving Pablo,Fernando León de Aranoa,0.348314606741573,0.2841328413284133,0.4464285714285716,R,Fernando León de AranoaMichael ZimbalistJeff Zimbalist,Biography,0.9259259259259238,0.2941176470588235
Hollywoodland,Allen Coulter,0.5730337078651685,0.2952029520295203,0.4642857142857144,R,Adrien BrodyBen AffleckDiane Lane,Biography,0.8240740740740726,0.2941176470588235
Dersu Uzala,Akira Kurosawa,0.6179775280898877,0.35424354243542433,0.7678571428571428,G,Maksim MunzukYuriy SolominMikhail Bychkov,Adventure,0.5370370370370345,0.058823529411764705
Fair Game,Doug Liman,0.651685393258427,0.2287822878228782,0.5178571428571428,PG-13,Jez ButterworthJohn-Henry ButterworthJoseph Wilson,Biography,0.8611111111111107,0.2941176470588235
Cadillac Records,Darnell Martin,0.6067415730337079,0.23247232472324722,0.5535714285714286,R,Adrien BrodyJeffrey WrightBeyoncé,Biography,0.8425925925925917,0.2941176470588235
Bigger,George Gallo,0.2921348314606742,0.2250922509225092,0.4464285714285716,PG-13,Andy WeissGeorge GalloBrad Furman,Biography,0.9351851851851833,0.2941176470588235
Driven,Nick Hamm,0.4943820224719101,0.24723247232472326,0.4464285714285716,R,Jason SudeikisLee PaceJudy Greer,Biography,0.9351851851851833,0.2941176470588235
Ip Man 3,Wilson Yip,0.5168539325842697,0.21771217712177118,0.5535714285714286,PG-13,Donnie YenLynn XiongJin Zhang,Action,0.9074074074074048,0.0
Crumb,Terry Zwigoff,0.9213483146067415,0.2693726937269373,0.7321428571428572,R,Robert CrumbAline Kominsky-CrumbCharles Crumb,Documentary,0.7129629629629619,0.5882352941176471
The Whistleblower,Larysa Kondracki,0.5393258426966292,0.24354243542435425,0.5714285714285714,R,Rachel WeiszMonica BellucciVanessa Redgrave,Biography,0.8611111111111107,0.2941176470588235
Marshall,Reginald Hudlin,0.6179775280898877,0.2656826568265682,0.6071428571428572,PG-13,Chadwick BosemanJosh GadKate Hudson,Biography,0.9259259259259238,0.2941176470588235
Christine,Antonio Campos,0.6853932584269663,0.2693726937269373,0.5357142857142858,R,Rebecca HallMichael C. HallTracy Letts,Biography,0.9166666666666643,0.2941176470588235
Heaven & Earth,Oliver Stone,0.6179775280898877,0.3468634686346863,0.5178571428571428,R,Le Ly HayslipJay WurtsJames Hayslip,Action,0.7037037037037024,0.0
The Lady in the Van,Nicholas Hytner,0.6629213483146067,0.21402214022140217,0.5,PG-13,Alan Bennett,Biography,0.9074074074074048,0.2941176470588235
Infamous,Douglas McGrath,0.6404494382022472,0.23616236162361623,0.5535714285714286,R,Toby JonesDaniel CraigSandra Bullock,Biography,0.8240740740740726,0.2941176470588235
The Damned United,Tom Hooper,0.7865168539325843,0.19188191881918817,0.642857142857143,R,Colm MeaneyHenry GoodmanDavid Roper,Biography,0.8518518518518512,0.2941176470588235
Amazing Grace,Michael Apted,0.6067415730337079,0.2656826568265682,0.6250000000000002,PG,Ioan GruffuddAlbert FinneyMichael Gambon,Biography,0.8240740740740726,0.2941176470588235
Thank You for Your Service,Jason Hall,0.6404494382022472,0.23247232472324722,0.4821428571428572,R,Miles TellerBeulah KoaleJoe Cole,Biography,0.9259259259259238,0.2941176470588235
The Fifth Estate,Bill Condon,0.4269662921348315,0.3025830258302583,0.4107142857142858,R,Daniel Domscheit-BergDavid LeighLuke Harding,Biography,0.8888888888888893,0.2941176470588235
Ned Kelly,Gregor Jordan,0.5056179775280899,0.23616236162361623,0.4464285714285716,R,Heath LedgerOrlando BloomGeoffrey Rush,Action,0.7962962962962941,0.0
A Call to Spy,Lydia Dean Pilcher,0.6067415730337079,0.2841328413284133,0.5,PG-13,Sarah Megan ThomasStana KaticRadhika Apte,Biography,0.9444444444444429,0.2941176470588235
Brian Banks,Tom Shadyac,0.5280898876404495,0.19557195571955718,0.5892857142857144,PG-13,Aldis HodgeGreg KinnearSherri Shepherd,Biography,0.9351851851851833,0.2941176470588235
Bobby,Emilio Estevez,0.4831460674157303,0.26199261992619927,0.5535714285714286,R,Anthony HopkinsDemi MooreSharon Stone,Biography,0.8240740740740726,0.2941176470588235
Shadowlands,Richard Attenborough,0.6179775280898877,0.3136531365313653,0.6071428571428572,PG,William Nicholson,Biography,0.7037037037037024,0.2941176470588235
The Lion of the Desert,Moustapha Akkad,0.6179775280898877,0.46863468634686345,0.7678571428571428,PG,Anthony QuinnOliver ReedRod Steiger,Biography,0.5833333333333321,0.2941176470588235
Borg vs. McEnroe,Janus Metz,0.5842696629213483,0.2250922509225092,0.5357142857142858,R,Sverrir GudnasonShia LaBeoufStellan Skarsgård,Biography,0.9259259259259238,0.2941176470588235
The Cove,Louie Psihoyos,0.8202247191011236,0.16974169741697417,0.8035714285714286,PG-13,Richard O'BarryLouie PsihoyosHardy Jones,Documentary,0.8518518518518512,0.5882352941176471
Beyond Utopia,Madeleine Gavin,0.8202247191011236,0.25461254612546125,0.7142857142857144,PG-13,Hyeonseo LeeSung-eun KimSo-yeon Lee,Documentary,0.981481481481481,0.5882352941176471
Mark Felt: The Man Who Brought Down the White House,Peter Landesman,0.4269662921348315,0.21033210332103322,0.4464285714285716,PG-13,Liam NeesonDiane LaneMarton Csokas,Biography,0.9259259259259238,0.2941176470588235
Citizenfour,Laura Poitras,0.8651685393258427,0.2509225092250922,0.7321428571428572,R,Edward SnowdenGlenn GreenwaldWilliam Binney,Documentary,0.8981481481481488,0.5882352941176471
When the Game Stands Tall,Thomas Carter,0.3370786516853933,0.25461254612546125,0.4821428571428572,PG,Scott Marshall SmithDavid ZelonNeil Hayes,Biography,0.8981481481481488,0.2941176470588235
Star 80,Bob Fosse,0.5842696629213483,0.21033210332103322,0.5178571428571428,R,Mariel HemingwayEric RobertsCliff Robertson,Biography,0.6111111111111107,0.2941176470588235
The Iron Lady,Phyllida Lloyd,0.4606741573033708,0.21771217712177118,0.4464285714285716,PG-13,Meryl StreepJim BroadbentRichard E. Grant,Biography,0.8703703703703702,0.2941176470588235
The Soloist,Joe Wright,0.5617977528089888,0.26199261992619927,0.5,PG-13,Jamie FoxxRobert Downey Jr.Catherine Keener,Biography,0.8518518518518512,0.2941176470588235
The Devil's Double,Lee Tamahori,0.4606741573033708,0.23247232472324722,0.5535714285714286,R,Dominic CooperLudivine SagnierRaad Rawi,Biography,0.8703703703703702,0.2941176470588235
Sweetwater,Martin Guigui,0.6179775280898877,0.2656826568265682,0.375,PG-13,Everett OsborneCary ElwesJeremy Piven,Biography,0.981481481481481,0.2941176470588235
Napoleon,Abel Gance,0.6179775280898877,0.2594095940959409,0.7678571428571428,R,Albert DieudonnéVladimir RoudenkoEdmond Van Daële,Biography,0.09259259259259167,0.2941176470588235
Auto Focus,Paul Schrader,0.6179775280898877,0.21771217712177118,0.4821428571428572,R,Greg KinnearWillem DafoeMaria Bello,Biography,0.7870370370370345,0.2941176470588235
Casanova,Federico Fellini,0.6179775280898877,0.4022140221402214,0.5535714285714286,R,Donald SutherlandTina AumontCicely Browne,Biography,0.5462962962962941,0.2941176470588235
Navalny,Daniel Roher,0.7977528089887641,0.19557195571955718,0.6785714285714286,R,Alexei NavalnyYulia NavalnayaChristo Grozev,Documentary,0.9722222222222214,0.5882352941176471
The Salt of the Earth,Juliano Ribeiro Salgado,0.8089887640449438,0.23616236162361623,0.8035714285714286,PG-13,Sebastião SalgadoWim WendersLélia Wanick Salgado,Documentary,0.8981481481481488,0.5882352941176471
Another Country,Marek Kanievska,0.6179775280898877,0.16236162361623616,0.5535714285714286,PG,Julian Mitchell,Biography,0.6203703703703702,0.2941176470588235
The Invisible Woman,Ralph Fiennes,0.7191011235955056,0.23985239852398524,0.3928571428571428,R,Ralph FiennesFelicity JonesKristin Scott Thomas,Biography,0.8888888888888893,0.2941176470588235
Resistance,Jonathan Jakubowicz,0.4719101123595506,0.27306273062730624,0.4642857142857144,R,Jesse EisenbergClémence PoésyMatthias Schweighöfer,Biography,0.9537037037037024,0.2941176470588235
Coco Before Chanel,Anne Fontaine,0.6067415730337079,0.21771217712177118,0.5,PG-13,Audrey TautouBenoît PoelvoordeAlessandro Nivola,Biography,0.8518518518518512,0.2941176470588235
The Libertine,Laurence Dunmore,0.3707865168539326,0.2509225092250922,0.4107142857142858,R,Stephen Jeffreys,Biography,0.8055555555555536,0.2941176470588235
The Alpinist,Peter Mortimer,0.6292134831460674,0.16974169741697417,0.7142857142857144,PG-13,Marc-André LeclercPeter MortimerAlex Honnold,Documentary,0.9629629629629619,0.5882352941176471
Missing,Costa-Gavras,0.7528089887640449,0.28044280442804426,0.6785714285714286,PG,Costa-GavrasDonald E. StewartThomas Hauser,Biography,0.6018518518518512,0.2941176470588235
Wilde,Brian Gilbert,0.6629213483146067,0.2656826568265682,0.5357142857142858,R,Stephen FryJude LawVanessa Redgrave,Biography,0.7407407407407405,0.2941176470588235
Mandela: Long Walk to Freedom,Justin Chadwick,0.550561797752809,0.35055350553505527,0.5714285714285714,PG-13,Idris ElbaNaomie HarrisTerry Pheto,Biography,0.8888888888888893,0.2941176470588235
Seberg,Benedict Andrews,0.4831460674157303,0.2066420664206642,0.375,R,Kristen StewartYvan AttalGabriel Sky,Biography,0.9444444444444429,0.2941176470588235
"Paul, Apostle of Christ",Andrew Hyatt,0.4606741573033708,0.2287822878228782,0.4821428571428572,PG-13,Jim CaviezelJames FaulknerOlivier Martinez,Adventure,0.9351851851851833,0.058823529411764705
Valentino,Ken Russell,0.6179775280898877,0.3025830258302583,0.3928571428571428,R,Ken RussellMardik MartinBrad Steiger,Biography,0.5555555555555536,0.2941176470588235
The Last Waltz,Martin Scorsese,0.8202247191011236,0.26199261992619927,0.75,PG,Robbie RobertsonMuddy WatersNeil Young,Documentary,0.5648148148148131,0.5882352941176471
Fat Man and Little Boy,Roland Joffé,0.4382022471910113,0.29889298892988925,0.4642857142857144,PG-13,Bruce RobinsonRoland Joffé,Biography,0.6666666666666643,0.2941176470588235
American Splendor,Shari Springer Berman,0.8876404494382023,0.2029520295202952,0.6250000000000002,R,Harvey PekarJoyce BrabnerShari Springer Berman,Biography,0.7962962962962941,0.2941176470588235
Funny Lady,Herbert Ross,0.6179775280898877,0.3321033210332103,0.4107142857142858,PG,Jay Presson AllenArnold Schulman,Biography,0.5370370370370345,0.2941176470588235
Lansky,Eytan Rockaway,0.3820224719101124,0.2693726937269373,0.4107142857142858,R,Eytan RockawayRobert Rockaway,Biography,0.9629629629629619,0.2941176470588235
Total Eclipse,Agnieszka Holland,0.348314606741573,0.23985239852398524,0.4642857142857144,R,Leonardo DiCaprioDavid ThewlisRomane Bohringer,Biography,0.7222222222222214,0.2941176470588235
The Baader Meinhof Complex,Uli Edel,0.7303370786516854,0.3837638376383763,0.6071428571428572,R,Martina GedeckMoritz BleibtreuJohanna Wokalek,Action,0.8425925925925917,0.0
Gorillas in the Mist,Michael Apted,0.6179775280898877,0.30627306273062727,0.5535714285714286,PG-13,Harold T.P. HayesDian FosseyAnna Hamilton Phelan,Biography,0.6574074074074048,0.2941176470588235
Kill the Messenger,Michael Cuesta,0.550561797752809,0.24354243542435425,0.5357142857142858,R,Jeremy RennerRobert PatrickJena Sims,Biography,0.8981481481481488,0.2941176470588235
Ip Man 2,Wilson Yip,0.6292134831460674,0.2287822878228782,0.642857142857143,R,Tai-Lee ChanHiu-Yan ChoiDavid Tadman,Action,0.8611111111111107,0.0
Pollock,Ed Harris,0.7415730337078652,0.28044280442804426,0.5535714285714286,R,Steven NaifehGregory White SmithBarbara Turner,Biography,0.768518518518519,0.2941176470588235
Waltz with Bashir,Ari Folman,0.8988764044943821,0.16236162361623616,0.7321428571428572,R,Ari FolmanRon Ben-YishaiRonny Dayag,Documentary,0.8425925925925917,0.5882352941176471
Chasing Mavericks,Michael Apted,0.3820224719101124,0.2583025830258302,0.5714285714285714,PG,Jonny WestonGerard ButlerElisabeth Shue,Biography,0.8796296296296298,0.2941176470588235
The Postman,Michael Radford,0.7865168539325843,0.2287822878228782,0.6964285714285714,PG,Antonio SkármetaFurio ScarpelliGiacomo Scarpelli,Biography,0.7129629629629619,0.2941176470588235
Sergio,Greg Barker,0.4943820224719101,0.2656826568265682,0.4107142857142858,R,Wagner MouraAna de ArmasBrían F. O'Byrne,Biography,0.9537037037037024,0.2941176470588235
Immortal Beloved,Bernard Rose,0.6179775280898877,0.2767527675276753,0.6250000000000002,R,Gary OldmanJeroen KrabbéIsabella Rossellini,Biography,0.7129629629629619,0.2941176470588235
Angela's Ashes,Alan Parker,0.4831460674157303,0.3653136531365313,0.6071428571428572,R,Emily WatsonRobert CarlyleJoe Breen,Biography,0.7592592592592595,0.2941176470588235
The Railway Man,Jonathan Teplitzky,0.5393258426966292,0.2583025830258302,0.5714285714285714,R,Colin FirthNicole KidmanStellan Skarsgård,Biography,0.8888888888888893,0.2941176470588235
Walking Tall,Phil Karlson,0.550561797752809,0.29151291512915123,0.5357142857142858,R,Joe Don BakerElizabeth HartmanLeif Garrett,Action,0.518518518518519,0.0
A Civil Action,Steven Zaillian,0.6404494382022472,0.25461254612546125,0.4821428571428572,PG-13,John TravoltaRobert DuvallKathleen Quinlan,Biography,0.75,0.2941176470588235
The Duke,Roger Michell,0.7078651685393259,0.18081180811808115,0.5357142857142858,R,Jim BroadbentHeather CraneyStephen Rashbrook,Biography,0.9537037037037024,0.2941176470588235
Goodbye Christopher Robin,Simon Curtis,0.4831460674157303,0.2250922509225092,0.5714285714285714,PG,Domhnall GleesonMargot RobbieKelly Macdonald,Biography,0.9259259259259238,0.2941176470588235
The Grandmaster,Kar-Wai Wong,0.6966292134831461,0.30996309963099633,0.4821428571428572,PG-13,Kar-Wai WongJingzhi ZouHaofeng Xu,Action,0.8888888888888893,0.0
Searching for Sugar Man,Malik Bendjelloul,0.7640449438202247,0.14760147601476012,0.7678571428571428,PG-13,RodriguezStephen 'Sugar' SegermanDennis Coffey,Documentary,0.8796296296296298,0.5882352941176471
The Case for Christ,Jon Gunn,0.4382022471910113,0.24354243542435425,0.4285714285714286,PG,Mike VogelErika ChristensenFaye Dunaway,Biography,0.9259259259259238,0.2941176470588235
Frost/Nixon,Ron Howard,0.7752808988764045,0.28044280442804426,0.6785714285714286,R,Peter Morgan,Biography,0.8425925925925917,0.2941176470588235
Still: A Michael J. Fox Movie,Davis Guggenheim,0.7528089887640449,0.18081180811808115,0.75,R,Michael J. FoxDavis GuggenheimTracy Pollan,Documentary,0.981481481481481,0.5882352941176471
Coal Miner's Daughter,Michael Apted,0.8202247191011236,0.2878228782287823,0.642857142857143,PG,Sissy SpacekTommy Lee JonesLevon Helm,Biography,0.5833333333333321,0.2941176470588235
Anne of the Thousand Days,Charles Jarrott,0.6179775280898877,0.3653136531365313,0.6250000000000002,M/PG,Bridget BolandJohn HaleRichard Sokolove,Biography,0.48148148148148096,0.2941176470588235
Loving,Jeff Nichols,0.7640449438202247,0.2841328413284133,0.5535714285714286,PG-13,Ruth NeggaJoel EdgertonWill Dalton,Biography,0.9166666666666643,0.2941176470588235
The Kill Team,Dan Krauss,0.550561797752809,0.15129151291512913,0.375,R,Nat WolffAlexander SkarsgårdAdam Long,Action,0.9444444444444429,0.0
Mr. Turner,Mike Leigh,0.9325842696629213,0.3837638376383763,0.5178571428571428,R,Timothy SpallPaul JessonDorothy Atkinson,Biography,0.8981481481481488,0.2941176470588235
Shooting Stars,Chris Robinson,0.5730337078651685,0.2583025830258302,0.4642857142857144,PG-13,Frank E. FlowersTony RettenmaierJuel Taylor,Biography,0.981481481481481,0.2941176470588235
The Sea Inside,Alejandro Amenábar,0.7078651685393259,0.2952029520295203,0.7321428571428572,PG-13,Javier BardemBelén RuedaLola Dueñas,Biography,0.8055555555555536,0.2941176470588235
Tracks,John Curran,0.7528089887640449,0.24354243542435425,0.5714285714285714,PG-13,Mia WasikowskaAdam DriverLily Pearl,Adventure,0.8888888888888893,0.058823529411764705
A Prayer Before Dawn,Jean-Stéphane Sauvaire,0.7303370786516854,0.2583025830258302,0.5178571428571428,R,Joe ColeVithaya PansringarmCherry Miko,Action,0.9259259259259238,0.0
Reds,Warren Beatty,0.7303370786516854,0.5498154981549815,0.6071428571428572,PG,Warren BeattyDiane KeatonEdward Herrmann,Biography,0.5925925925925917,0.2941176470588235
Bright Star,Jane Campion,0.7865168539325843,0.2693726937269373,0.5357142857142858,PG,Jane CampionAndrew Motion,Biography,0.8518518518518512,0.2941176470588235
Pat Garrett & Billy the Kid,Sam Peckinpah,0.4719101123595506,0.28044280442804426,0.5892857142857144,R,James CoburnKris KristoffersonRichard Jaeckel,Biography,0.518518518518519,0.2941176470588235
Queen Margot,Patrice Chéreau,0.6179775280898877,0.42435424354243534,0.6250000000000002,R,Alexandre DumasDanièle ThompsonPatrice Chéreau,Biography,0.7129629629629619,0.2941176470588235
The Diving Bell and the Butterfly,Julian Schnabel,0.9101123595505617,0.24354243542435425,0.7321428571428572,PG-13,Mathieu AmalricEmmanuelle SeignerMarie-Josée Croze,Biography,0.8333333333333321,0.2941176470588235
Red Dog,Kriv Stenders,0.6179775280898877,0.16974169741697417,0.6071428571428572,PG,Josh LucasRachael TaylorRohan Nichol,Biography,0.8703703703703702,0.2941176470588235
Great Balls of Fire!,Jim McBride,0.4269662921348315,0.2287822878228782,0.4285714285714286,PG-13,Myra LewisMurray Silver Jr.Jack Baran,Biography,0.6666666666666643,0.2941176470588235
The Notorious Bettie Page,Mary Harron,0.5955056179775281,0.16605166051660517,0.4642857142857144,R,Gretchen MolLili TaylorChris Bauer,Biography,0.8148148148148131,0.2941176470588235
Florence Foster Jenkins,Stephen Frears,0.6741573033707865,0.23985239852398524,0.5178571428571428,PG-13,Meryl StreepHugh GrantSimon Helberg,Biography,0.9166666666666643,0.2941176470588235
Hoffa,Danny DeVito,0.4382022471910113,0.3468634686346863,0.4821428571428572,R,Jack NicholsonDanny DeVitoArmand Assante,Biography,0.6944444444444429,0.2941176470588235
Machine Gun Preacher,Marc Forster,0.3595505617977528,0.30627306273062727,0.5,R,Gerard ButlerMichelle MonaghanMichael Shannon,Action,0.8703703703703702,0.0
Breakthrough,Roxann Dawson,0.3932584269662921,0.2583025830258302,0.4285714285714286,PG,Marcel RuizTopher GraceSarah Constible,Biography,0.9444444444444429,0.2941176470588235
My Friend Dahmer,Marc Meyers,0.6404494382022472,0.2250922509225092,0.4107142857142858,R,Ross LynchAlex WolffAnne Heche,Biography,0.9259259259259238,0.2941176470588235
Super/Man: The Christopher Reeve Story,Ian Bonhôte,0.8426966292134831,0.2214022140221402,0.7678571428571428,PG-13,Daniel RadcliffeEmma WatsonRupert Grint,Documentary,0.9907407407407405,0.5882352941176471
Topsy-Turvy,Mike Leigh,0.8876404494382023,0.4206642066420664,0.6071428571428572,R,Jim BroadbentAllan CordunerDexter Fletcher,Biography,0.7592592592592595,0.2941176470588235
The Greatest Story Ever Told,George Stevens,0.6179775280898877,0.7896678966789668,0.4821428571428572,G,Fulton OurslerHenry DenkerJames Lee Barrett,Biography,0.44444444444444287,0.2941176470588235
The Old Man & the Gun,David Lowery,0.7752808988764045,0.17343173431734318,0.5,PG-13,Robert RedfordCasey AffleckSissy Spacek,Biography,0.9351851851851833,0.2941176470588235
Antwone Fisher,Denzel Washington,0.5730337078651685,0.27306273062730624,0.6071428571428572,PG-13,Denzel WashingtonDerek LukeJoy Bryant,Biography,0.7870370370370345,0.2941176470588235
